Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779960496,10,GET,GET /api/products/?min_price={min_price}&max_price={max_price},0.600000,0.000000,360,360,360,360,360,360,360,360,360,360,360,12,0,300,361.6236483333305,251.99963099998968,692.2789459999947,2368.3333333333335
1779960496,10,GET,GET /api/products/?page={page},0.400000,0.000000,280,280,280,280,420,420,420,420,420,420,420,12,0,280,295.9106710833309,243.647928999998,415.75428800000225,2834.75
1779960496,10,GET,GET /api/products/?page={page}&page_size={page_size},0.500000,0.000000,290,290,300,390,410,410,410,410,410,410,410,14,0,290,311.3105967857155,239.67352700000077,492.55683900000236,1942.7142857142858
1779960496,10,GET,GET /api/products/?search={keyword},0.600000,0.000000,340,370,370,370,370,370,370,370,370,370,370,12,0,280,304.7343220833358,242.11065999999448,374.8373610000044,56.0
1779960496,10,GET,GET /api/products/?search={keyword}&min_price={min_price}&max_price={max_price}&in_stock={value},0.400000,0.000000,310,310,410,410,450,450,450,450,450,450,450,14,0,280,304.7066529285714,242.72018200000645,452.4603929999955,80.42857142857143
1779960496,10,GET,GET /api/products/?sort_by=price&sort_order=asc,1.000000,0.000000,320,340,370,370,450,450,450,450,450,450,450,18,0,320,345.48389327777727,242.55589599999894,643.7725070000013,3410.0
1779960496,10,GET,GET /api/products/?sort_by=price&sort_order=desc,0.600000,0.000000,300,300,330,330,330,330,330,330,330,330,330,10,0,330,320.3106654000003,247.42748099998835,428.6598409999982,3453.0
1779960496,10,GET,GET /api/products/{id},1.200000,0.000000,330,340,340,370,400,400,400,400,400,400,400,28,0,300,318.0177277499998,241.6417860000024,462.6309630000023,172.03571428571428
1779960496,10,POST,POST /api/orders/,3.200000,0.000000,290,300,370,390,440,460,460,460,460,460,460,68,0,300,327.01791463235264,253.24649099999874,501.37618800000183,99.11764705882354
1779960496,10,,Aggregated,16.100000,0.000000,300,340,360,370,420,450,460,460,490,490,490,349,0,300,331.159954530086,239.67352700000077,738.088753999996,1425.8252148997135
1779960497,10,GET,GET /api/orders/{id},3.700000,0.000000,300,340,380,410,410,460,460,460,460,460,460,79,0,310,334.8122652531645,242.25438999999938,485.6577030000011,248.55696202531647
1779960497,10,GET,GET /api/products/,3.200000,0.000000,320,330,350,370,420,430,430,430,430,430,430,74,0,310,348.1750590945952,241.55361200000414,738.088753999996,3512.0
